filename,resized_path,seg,level,view,spill_rate,coverage,mask_class
1751800989704_1751801343385_01_merged_seg1_final_level_max4_20250706192842_20250706192851_f_t0000002000_f000000050_2501_FV_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751800989704_1751801343385_01_merged_seg1_final_level_max4_20250706192842_20250706192851_f_t0000002000_f000000050_2501_FV_s000_640x480.png,1,4,FV,0.026559,0.909466,3
1751800989704_1751801343385_01_merged_seg1_final_level_max4_20250706192842_20250706192851_f_t0000005000_f000000125_3837_FV_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751800989704_1751801343385_01_merged_seg1_final_level_max4_20250706192842_20250706192851_f_t0000005000_f000000125_3837_FV_s000_640x480.png,1,4,FV,0.110064,0.687611,3
1751800989704_1751801343385_01_merged_seg2_final_level_max5_20250706192848_20250706192903_f_t0000006000_f000000150_2204_MVL_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751800989704_1751801343385_01_merged_seg2_final_level_max5_20250706192848_20250706192903_f_t0000006000_f000000150_2204_MVL_s000_640x480.png,2,5,MVL,0.002244,0.998047,2
1751800989704_1751801343385_01_merged_seg2_final_level_max5_20250706192848_20250706192903_f_t0000006000_f000000150_4350_MVR_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751800989704_1751801343385_01_merged_seg2_final_level_max5_20250706192848_20250706192903_f_t0000006000_f000000150_4350_MVR_s000_640x480.png,0,0,unknown,0.0,1.0,2
1751800989704_1751801343385_01_merged_seg2_final_level_max5_20250706192848_20250706192903_f_t0000008000_f000000200_2431_MVL_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751800989704_1751801343385_01_merged_seg2_final_level_max5_20250706192848_20250706192903_f_t0000008000_f000000200_2431_MVL_s000_640x480.png,2,5,MVL,0.0,1.0,3
1751800989704_1751801343385_01_merged_seg2_final_level_max5_20250706192848_20250706192903_f_t0000008000_f000000200_3479_MVR_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751800989704_1751801343385_01_merged_seg2_final_level_max5_20250706192848_20250706192903_f_t0000008000_f000000200_3479_MVR_s000_640x480.png,0,0,unknown,0.0,1.0,2
1751800998070_1751801346749_01_merged_seg1_final_level_max6_20250706192441_20250706192454_f_t0000006000_f000000150_3309_MVL_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751800998070_1751801346749_01_merged_seg1_final_level_max6_20250706192441_20250706192454_f_t0000006000_f000000150_3309_MVL_s000_640x480.png,1,6,MVL,0.001958,0.997662,3
1751800998070_1751801346749_01_merged_seg2_final_level_max6_20250706192706_20250706192727_f_t0000001000_f000000025_3291_RV_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751800998070_1751801346749_01_merged_seg2_final_level_max6_20250706192706_20250706192727_f_t0000001000_f000000025_3291_RV_s000_640x480.png,2,6,RV,1.3e-05,0.99992,3
1751800998070_1751801346749_01_merged_seg2_final_level_max6_20250706192706_20250706192727_f_t0000003000_f000000075_2748_MVR_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751800998070_1751801346749_01_merged_seg2_final_level_max6_20250706192706_20250706192727_f_t0000003000_f000000075_2748_MVR_s000_640x480.png,0,0,unknown,0.044478,0.91214,2
1751801346789_1751801665347_01_merged_seg1_final_level_max6_20250706192949_20250706192955_f_t0000002000_f000000050_1822_MVL_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751801346789_1751801665347_01_merged_seg1_final_level_max6_20250706192949_20250706192955_f_t0000002000_f000000050_1822_MVL_s000_640x480.png,1,6,MVL,0.155766,0.602047,3
1751801665427_1751802031344_01_merged_seg1_final_level_max6_20250706193619_20250706193624_f_t0000002000_f000000050_1872_MVL_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751801665427_1751802031344_01_merged_seg1_final_level_max6_20250706193619_20250706193624_f_t0000002000_f000000050_1872_MVL_s000_640x480.png,1,6,MVL,0.0,1.0,3
1751801665427_1751802031344_01_merged_seg1_final_level_max6_20250706193619_20250706193624_f_t0000003000_f000000075_1513_MVR_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751801665427_1751802031344_01_merged_seg1_final_level_max6_20250706193619_20250706193624_f_t0000003000_f000000075_1513_MVR_s000_640x480.png,0,0,unknown,0.0,1.0,2
1751801665427_1751802031344_01_merged_seg2_final_level_max6_20250706193915_20250706193920_f_t0000002000_f000000050_0445_MVR_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751801665427_1751802031344_01_merged_seg2_final_level_max6_20250706193915_20250706193920_f_t0000002000_f000000050_0445_MVR_s000_640x480.png,0,0,unknown,0.068239,0.824493,3
1751801665427_1751802031344_01_merged_seg2_final_level_max6_20250706193915_20250706193920_f_t0000002000_f000000050_3020_MVR_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751801665427_1751802031344_01_merged_seg2_final_level_max6_20250706193915_20250706193920_f_t0000002000_f000000050_3020_MVR_s000_640x480.png,0,0,unknown,0.155253,0.677814,3
1751801665427_1751802031344_01_merged_seg2_final_level_max6_20250706193915_20250706193920_f_t0000004000_f000000100_2192_RV_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751801665427_1751802031344_01_merged_seg2_final_level_max6_20250706193915_20250706193920_f_t0000004000_f000000100_2192_RV_s000_640x480.png,2,6,RV,0.005099,0.992245,3
1751802444421_1751802835418_01_merged_seg1_final_level_max6_20250706195057_20250706195103_f_t0000002000_f000000050_3870_MVL_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751802444421_1751802835418_01_merged_seg1_final_level_max6_20250706195057_20250706195103_f_t0000002000_f000000050_3870_MVL_s000_640x480.png,1,6,MVL,0.002047,0.99691,1
1751802444421_1751802835418_01_merged_seg1_final_level_max6_20250706195057_20250706195103_f_t0000003000_f000000075_2744_MVR_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751802444421_1751802835418_01_merged_seg1_final_level_max6_20250706195057_20250706195103_f_t0000003000_f000000075_2744_MVR_s000_640x480.png,0,0,unknown,0.029661,0.91214,2
1751802444421_1751802835418_01_merged_seg1_final_level_max6_20250706195057_20250706195103_f_t0000003000_f000000075_3459_FV_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751802444421_1751802835418_01_merged_seg1_final_level_max6_20250706195057_20250706195103_f_t0000003000_f000000075_3459_FV_s000_640x480.png,1,6,FV,0.000658,0.998047,2
1751802444421_1751802835418_01_merged_seg2_final_level_max6_20250706195117_20250706195126_f_t0000006000_f000000150_4473_MVL_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751802444421_1751802835418_01_merged_seg2_final_level_max6_20250706195117_20250706195126_f_t0000006000_f000000150_4473_MVL_s000_640x480.png,2,6,MVL,0.0,1.0,3
1751802444421_1751802835418_01_merged_seg2_final_level_max6_20250706195117_20250706195126_f_t0000007000_f000000175_2752_RV_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751802444421_1751802835418_01_merged_seg2_final_level_max6_20250706195117_20250706195126_f_t0000007000_f000000175_2752_RV_s000_640x480.png,2,6,RV,0.024318,0.905994,2
1751802492742_1751802722181_01_merged_seg1_final_level_max4_20250706194931_20250706195019_f_t0000028000_f000000700_2057_MVL_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751802492742_1751802722181_01_merged_seg1_final_level_max4_20250706194931_20250706195019_f_t0000028000_f000000700_2057_MVL_s000_640x480.png,1,4,MVL,0.044218,0.812832,2
1751805090960_1751805468458_01_merged_seg1_final_level_max5_20250706203531_20250706203536_f_t0000000000_f000000000_0662_RV_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751805090960_1751805468458_01_merged_seg1_final_level_max5_20250706203531_20250706203536_f_t0000000000_f000000000_0662_RV_s000_640x480.png,1,5,RV,0.0,1.0,3
1751805090960_1751805468458_01_merged_seg1_final_level_max5_20250706203531_20250706203536_f_t0000000000_f000000000_2180_MVL_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751805090960_1751805468458_01_merged_seg1_final_level_max5_20250706203531_20250706203536_f_t0000000000_f000000000_2180_MVL_s000_640x480.png,1,5,MVL,0.001849,0.997726,3
1751805090960_1751805468458_01_merged_seg1_final_level_max5_20250706203531_20250706203536_f_t0000000000_f000000000_3392_RV_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751805090960_1751805468458_01_merged_seg1_final_level_max5_20250706203531_20250706203536_f_t0000000000_f000000000_3392_RV_s000_640x480.png,1,5,RV,0.00131,0.99707,2
1751805090960_1751805468458_01_merged_seg2_final_level_max6_20250706203533_20250706203547_f_t0000007000_f000000175_3067_FV_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751805090960_1751805468458_01_merged_seg2_final_level_max6_20250706203533_20250706203547_f_t0000007000_f000000175_3067_FV_s000_640x480.png,2,6,FV,0.0,1.0,2
1751806655117_1751807033599_01_merged_seg1_final_level_max6_20250706205816_20250706205821_f_t0000000000_f000000000_4253_MVR_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751806655117_1751807033599_01_merged_seg1_final_level_max6_20250706205816_20250706205821_f_t0000000000_f000000000_4253_MVR_s000_640x480.png,0,0,unknown,0.000153,0.99963,3
1751806655117_1751807033599_01_merged_seg1_final_level_max6_20250706205816_20250706205821_f_t0000000000_f000000000_4976_FV_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751806655117_1751807033599_01_merged_seg1_final_level_max6_20250706205816_20250706205821_f_t0000000000_f000000000_4976_FV_s000_640x480.png,1,6,FV,0.0,1.0,3
1751806655117_1751807033599_01_merged_seg1_final_level_max6_20250706205816_20250706205821_f_t0000002000_f000000050_2402_FV_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751806655117_1751807033599_01_merged_seg1_final_level_max6_20250706205816_20250706205821_f_t0000002000_f000000050_2402_FV_s000_640x480.png,1,6,FV,0.001016,0.998047,2
1751806655117_1751807033599_01_merged_seg1_final_level_max6_20250706205816_20250706205821_f_t0000002000_f000000050_2928_MVR_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751806655117_1751807033599_01_merged_seg1_final_level_max6_20250706205816_20250706205821_f_t0000002000_f000000050_2928_MVR_s000_640x480.png,0,0,unknown,0.055071,0.886421,3
1751806655117_1751807033599_01_merged_seg1_final_level_max6_20250706205816_20250706205821_f_t0000002000_f000000050_3743_RV_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751806655117_1751807033599_01_merged_seg1_final_level_max6_20250706205816_20250706205821_f_t0000002000_f000000050_3743_RV_s000_640x480.png,1,6,RV,0.169459,0.602352,3
1751806655117_1751807033599_01_merged_seg1_final_level_max6_20250706205816_20250706205821_f_t0000003000_f000000075_1846_MVL_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751806655117_1751807033599_01_merged_seg1_final_level_max6_20250706205816_20250706205821_f_t0000003000_f000000075_1846_MVL_s000_640x480.png,1,6,MVL,0.043349,0.880638,2
1751806655117_1751807033599_01_merged_seg1_final_level_max6_20250706205816_20250706205821_f_t0000003000_f000000075_2470_FV_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751806655117_1751807033599_01_merged_seg1_final_level_max6_20250706205816_20250706205821_f_t0000003000_f000000075_2470_FV_s000_640x480.png,1,6,FV,0.072171,0.822601,2
1751806655117_1751807033599_01_merged_seg1_final_level_max6_20250706205816_20250706205821_f_t0000003000_f000000075_2867_MVR_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751806655117_1751807033599_01_merged_seg1_final_level_max6_20250706205816_20250706205821_f_t0000003000_f000000075_2867_MVR_s000_640x480.png,0,0,unknown,0.080942,0.840858,3
1751807402008_1751807787632_01_merged_seg1_final_level_max4_20250706211557_20250706211618_f_t0000004000_f000000100_2401_FV_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751807402008_1751807787632_01_merged_seg1_final_level_max4_20250706211557_20250706211618_f_t0000004000_f000000100_2401_FV_s000_640x480.png,1,4,FV,0.001353,0.998047,2
1751807402008_1751807787632_01_merged_seg1_final_level_max4_20250706211557_20250706211618_f_t0000004000_f000000100_2998_RV_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751807402008_1751807787632_01_merged_seg1_final_level_max4_20250706211557_20250706211618_f_t0000004000_f000000100_2998_RV_s000_640x480.png,1,4,RV,0.000969,0.999023,3
1751807402008_1751807787632_01_merged_seg1_final_level_max4_20250706211557_20250706211618_f_t0000004000_f000000100_3523_MVR_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751807402008_1751807787632_01_merged_seg1_final_level_max4_20250706211557_20250706211618_f_t0000004000_f000000100_3523_MVR_s000_640x480.png,0,0,unknown,0.131104,0.5606,3
1751807402008_1751807787632_01_merged_seg1_final_level_max4_20250706211557_20250706211618_f_t0000006000_f000000150_3665_MVL_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751807402008_1751807787632_01_merged_seg1_final_level_max4_20250706211557_20250706211618_f_t0000006000_f000000150_3665_MVL_s000_640x480.png,1,4,MVL,0.000727,0.999027,2
1751807402008_1751807787632_01_merged_seg1_final_level_max4_20250706211557_20250706211618_f_t0000009000_f000000225_2180_MVL_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751807402008_1751807787632_01_merged_seg1_final_level_max4_20250706211557_20250706211618_f_t0000009000_f000000225_2180_MVL_s000_640x480.png,1,4,MVL,0.002074,0.997726,3
1751807402008_1751807787632_01_merged_seg1_final_level_max4_20250706211557_20250706211618_f_t0000009000_f000000225_4157_FV_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751807402008_1751807787632_01_merged_seg1_final_level_max4_20250706211557_20250706211618_f_t0000009000_f000000225_4157_FV_s000_640x480.png,1,4,FV,0.0,1.0,3
1751807402008_1751807787632_01_merged_seg1_final_level_max4_20250706211557_20250706211618_f_t0000012000_f000000300_2067_MVR_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751807402008_1751807787632_01_merged_seg1_final_level_max4_20250706211557_20250706211618_f_t0000012000_f000000300_2067_MVR_s000_640x480.png,0,0,unknown,0.064528,0.70718,2
1751807402008_1751807787632_01_merged_seg1_final_level_max4_20250706211557_20250706211618_f_t0000012000_f000000300_4699_RV_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751807402008_1751807787632_01_merged_seg1_final_level_max4_20250706211557_20250706211618_f_t0000012000_f000000300_4699_RV_s000_640x480.png,1,4,RV,0.046032,0.823017,3
1751807402008_1751807787632_01_merged_seg1_final_level_max4_20250706211557_20250706211618_f_t0000013000_f000000325_2760_FV_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751807402008_1751807787632_01_merged_seg1_final_level_max4_20250706211557_20250706211618_f_t0000013000_f000000325_2760_FV_s000_640x480.png,1,4,FV,0.144903,0.565762,2
1751807402008_1751807787632_01_merged_seg1_final_level_max4_20250706211557_20250706211618_f_t0000014000_f000000350_2827_FV_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751807402008_1751807787632_01_merged_seg1_final_level_max4_20250706211557_20250706211618_f_t0000014000_f000000350_2827_FV_s000_640x480.png,1,4,FV,0.094342,0.783993,2
1751807402008_1751807787632_01_merged_seg1_final_level_max4_20250706211557_20250706211618_f_t0000015000_f000000375_2513_MVR_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751807402008_1751807787632_01_merged_seg1_final_level_max4_20250706211557_20250706211618_f_t0000015000_f000000375_2513_MVR_s000_640x480.png,0,0,unknown,0.030013,0.914169,3
1751807402008_1751807787632_01_merged_seg1_final_level_max4_20250706211557_20250706211618_f_t0000015000_f000000375_3124_RV_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751807402008_1751807787632_01_merged_seg1_final_level_max4_20250706211557_20250706211618_f_t0000015000_f000000375_3124_RV_s000_640x480.png,1,4,RV,0.131574,0.618771,2
1751807402008_1751807787632_01_merged_seg1_final_level_max4_20250706211557_20250706211618_f_t0000018000_f000000450_2729_FV_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751807402008_1751807787632_01_merged_seg1_final_level_max4_20250706211557_20250706211618_f_t0000018000_f000000450_2729_FV_s000_640x480.png,1,4,FV,0.021867,0.907307,2
1751807402008_1751807787632_01_merged_seg1_final_level_max4_20250706211557_20250706211618_f_t0000018000_f000000450_3107_FV_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751807402008_1751807787632_01_merged_seg1_final_level_max4_20250706211557_20250706211618_f_t0000018000_f000000450_3107_FV_s000_640x480.png,1,4,FV,0.046108,0.860405,3
1751813755795_1751814150595_01_merged_seg1_final_level_max6_20250706230132_20250706230136_f_t0000000000_f000000000_1845_MVL_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751813755795_1751814150595_01_merged_seg1_final_level_max6_20250706230132_20250706230136_f_t0000000000_f000000000_1845_MVL_s000_640x480.png,1,6,MVL,0.030574,0.880638,2
1751816901222_1751817652107_01_merged_seg1_final_level_max6_20250706235552_20250706235557_f_t0000001000_f000000025_3587_MVR_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751816901222_1751817652107_01_merged_seg1_final_level_max6_20250706235552_20250706235557_f_t0000001000_f000000025_3587_MVR_s000_640x480.png,0,0,unknown,0.000648,0.999023,3
1751816901222_1751817652107_01_merged_seg1_final_level_max6_20250706235552_20250706235557_f_t0000001000_f000000025_3967_MVR_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751816901222_1751817652107_01_merged_seg1_final_level_max6_20250706235552_20250706235557_f_t0000001000_f000000025_3967_MVR_s000_640x480.png,0,0,unknown,0.0,1.0,3
1751816901222_1751817652107_01_merged_seg1_final_level_max6_20250706235552_20250706235557_f_t0000001000_f000000025_4166_MVR_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751816901222_1751817652107_01_merged_seg1_final_level_max6_20250706235552_20250706235557_f_t0000001000_f000000025_4166_MVR_s000_640x480.png,0,0,unknown,0.0,1.0,3
1751816901222_1751817652107_01_merged_seg1_final_level_max6_20250706235552_20250706235557_f_t0000003000_f000000075_0314_FV_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751816901222_1751817652107_01_merged_seg1_final_level_max6_20250706235552_20250706235557_f_t0000003000_f000000075_0314_FV_s000_640x480.png,1,6,FV,0.0,1.0,3
1751816901222_1751817652107_01_merged_seg1_final_level_max6_20250706235552_20250706235557_f_t0000003000_f000000075_1072_RV_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751816901222_1751817652107_01_merged_seg1_final_level_max6_20250706235552_20250706235557_f_t0000003000_f000000075_1072_RV_s000_640x480.png,1,6,RV,0.003049,0.995876,3
1751816901222_1751817652107_01_merged_seg1_final_level_max6_20250706235552_20250706235557_f_t0000003000_f000000075_2693_RV_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751816901222_1751817652107_01_merged_seg1_final_level_max6_20250706235552_20250706235557_f_t0000003000_f000000075_2693_RV_s000_640x480.png,1,6,RV,0.002706,0.998043,1
1751816901222_1751817652107_01_merged_seg1_final_level_max6_20250706235552_20250706235557_f_t0000003000_f000000075_3622_RV_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751816901222_1751817652107_01_merged_seg1_final_level_max6_20250706235552_20250706235557_f_t0000003000_f000000075_3622_RV_s000_640x480.png,1,6,RV,0.040789,0.851574,3
1751816901222_1751817652107_01_merged_seg1_final_level_max6_20250706235552_20250706235557_f_t0000003000_f000000075_4243_MVL_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751816901222_1751817652107_01_merged_seg1_final_level_max6_20250706235552_20250706235557_f_t0000003000_f000000075_4243_MVL_s000_640x480.png,1,6,MVL,0.001496,0.998051,3
1751816901222_1751817652107_01_merged_seg1_final_level_max6_20250706235552_20250706235557_f_t0000004000_f000000100_0553_FV_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751816901222_1751817652107_01_merged_seg1_final_level_max6_20250706235552_20250706235557_f_t0000004000_f000000100_0553_FV_s000_640x480.png,1,6,FV,0.085018,0.707325,1
1751816901222_1751817652107_01_merged_seg1_final_level_max6_20250706235552_20250706235557_f_t0000004000_f000000100_2437_MVR_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751816901222_1751817652107_01_merged_seg1_final_level_max6_20250706235552_20250706235557_f_t0000004000_f000000100_2437_MVR_s000_640x480.png,0,0,unknown,0.0,1.0,3
1751840122097_1751840457735_01_merged_seg1_final_level_max5_20250707061906_20250707061929_f_t0000019000_f000000475_4650_FV_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751840122097_1751840457735_01_merged_seg1_final_level_max5_20250707061906_20250707061929_f_t0000019000_f000000475_4650_FV_s000_640x480.png,1,5,FV,0.001081,0.99855,2
1751840197633_1751840566900_01_merged_seg1_final_level_max6_20250707061809_20250707061815_f_t0000000000_f000000000_0639_FV_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751840197633_1751840566900_01_merged_seg1_final_level_max6_20250707061809_20250707061815_f_t0000000000_f000000000_0639_FV_s000_640x480.png,1,6,FV,0.0,1.0,2
1751840197633_1751840566900_01_merged_seg1_final_level_max6_20250707061809_20250707061815_f_t0000002000_f000000050_2181_MVL_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751840197633_1751840566900_01_merged_seg1_final_level_max6_20250707061809_20250707061815_f_t0000002000_f000000050_2181_MVL_s000_640x480.png,1,6,MVL,0.000946,0.998055,3
1751840197633_1751840566900_01_merged_seg1_final_level_max6_20250707061809_20250707061815_f_t0000002000_f000000050_4350_MVR_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751840197633_1751840566900_01_merged_seg1_final_level_max6_20250707061809_20250707061815_f_t0000002000_f000000050_4350_MVR_s000_640x480.png,0,0,unknown,0.0,1.0,2
1751840197633_1751840566900_01_merged_seg1_final_level_max6_20250707061809_20250707061815_f_t0000004000_f000000100_4196_MVR_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751840197633_1751840566900_01_merged_seg1_final_level_max6_20250707061809_20250707061815_f_t0000004000_f000000100_4196_MVR_s000_640x480.png,0,0,unknown,0.0,1.0,3
1751840197633_1751840566900_01_merged_seg2_final_level_max6_20250707061824_20250707061830_f_t0000004000_f000000100_2643_FV_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751840197633_1751840566900_01_merged_seg2_final_level_max6_20250707061824_20250707061830_f_t0000004000_f000000100_2643_FV_s000_640x480.png,2,6,FV,0.000119,0.999695,2
1751840197633_1751840566900_01_merged_seg2_final_level_max6_20250707061824_20250707061830_f_t0000004000_f000000100_2957_MVR_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751840197633_1751840566900_01_merged_seg2_final_level_max6_20250707061824_20250707061830_f_t0000004000_f000000100_2957_MVR_s000_640x480.png,0,0,unknown,0.000105,0.999786,3
1751840197633_1751840566900_01_merged_seg2_final_level_max6_20250707061824_20250707061830_f_t0000005000_f000000125_1868_FV_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751840197633_1751840566900_01_merged_seg2_final_level_max6_20250707061824_20250707061830_f_t0000005000_f000000125_1868_FV_s000_640x480.png,2,6,FV,0.005596,0.975334,3
1751840197633_1751840566900_01_merged_seg2_final_level_max6_20250707061824_20250707061830_f_t0000005000_f000000125_2063_MVR_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751840197633_1751840566900_01_merged_seg2_final_level_max6_20250707061824_20250707061830_f_t0000005000_f000000125_2063_MVR_s000_640x480.png,0,0,unknown,0.06997,0.706005,2
1751840197633_1751840566900_01_merged_seg2_final_level_max6_20250707061824_20250707061830_f_t0000005000_f000000125_3233_FV_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751840197633_1751840566900_01_merged_seg2_final_level_max6_20250707061824_20250707061830_f_t0000005000_f000000125_3233_FV_s000_640x480.png,2,6,FV,0.023515,0.896225,3
1751840197633_1751840566900_01_merged_seg3_final_level_max6_20250707061832_20250707061837_f_t0000000000_f000000000_1530_FV_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751840197633_1751840566900_01_merged_seg3_final_level_max6_20250707061832_20250707061837_f_t0000000000_f000000000_1530_FV_s000_640x480.png,3,6,FV,0.002083,0.997997,1
1751840197633_1751840566900_01_merged_seg3_final_level_max6_20250707061832_20250707061837_f_t0000000000_f000000000_2640_FV_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751840197633_1751840566900_01_merged_seg3_final_level_max6_20250707061832_20250707061837_f_t0000000000_f000000000_2640_FV_s000_640x480.png,3,6,FV,0.000115,0.999695,2
1751840197633_1751840566900_01_merged_seg3_final_level_max6_20250707061832_20250707061837_f_t0000000000_f000000000_3332_RV_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751840197633_1751840566900_01_merged_seg3_final_level_max6_20250707061832_20250707061837_f_t0000000000_f000000000_3332_RV_s000_640x480.png,3,6,RV,0.0109,0.98941,3
1751840197633_1751840566900_01_merged_seg3_final_level_max6_20250707061832_20250707061837_f_t0000002000_f000000050_4624_MVR_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751840197633_1751840566900_01_merged_seg3_final_level_max6_20250707061832_20250707061837_f_t0000002000_f000000050_4624_MVR_s000_640x480.png,0,0,unknown,0.000551,0.999256,2
1751840457775_1751840816810_01_merged_seg1_final_level_max6_20250707062546_20250707062552_f_t0000004000_f000000100_0964_RV_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751840457775_1751840816810_01_merged_seg1_final_level_max6_20250707062546_20250707062552_f_t0000004000_f000000100_0964_RV_s000_640x480.png,1,6,RV,0.0,1.0,3
1751840566940_1751840928885_01_merged_seg1_final_level_max6_20250707062601_20250707062607_f_t0000000000_f000000000_0823_FV_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751840566940_1751840928885_01_merged_seg1_final_level_max6_20250707062601_20250707062607_f_t0000000000_f000000000_0823_FV_s000_640x480.png,1,6,FV,1e-05,0.999985,2
1751840566940_1751840928885_01_merged_seg1_final_level_max6_20250707062601_20250707062607_f_t0000000000_f000000000_1940_FV_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751840566940_1751840928885_01_merged_seg1_final_level_max6_20250707062601_20250707062607_f_t0000000000_f000000000_1940_FV_s000_640x480.png,1,6,FV,0.000662,0.999023,2
1751840816850_1751841149811_01_merged_seg1_final_level_max6_20250707063119_20250707063124_f_t0000002000_f000000050_4342_MVL_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751840816850_1751841149811_01_merged_seg1_final_level_max6_20250707063119_20250707063124_f_t0000002000_f000000050_4342_MVL_s000_640x480.png,1,6,MVL,0.000902,0.998047,1
1751840816850_1751841149811_01_merged_seg2_final_level_max6_20250707063136_20250707063148_f_t0000008000_f000000200_3442_MVR_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751840816850_1751841149811_01_merged_seg2_final_level_max6_20250707063136_20250707063148_f_t0000008000_f000000200_3442_MVR_s000_640x480.png,0,0,unknown,0.0,1.0,3
