original_filename,resized_filename,original_path,resized_path,filter_status,clean_file_id,clean_camera,mask_file_id,spill_rate,coverage,mask_dominant_class,caption
1751802444421_1751802835418_01_merged_seg1_final_level_max6_20250706195057_20250706195103_f_t0000000000_f000000000_0682_MVR_s000.png,1751802444421_1751802835418_01_merged_seg1_final_level_max6_20250706195057_20250706195103_f_t0000000000_f000000000_0682_MVR_s000_640x480.png,sd_scripts/lora/accepted_20260224_164715/original_512x512/1751802444421_1751802835418_01_merged_seg1_final_level_max6_20250706195057_20250706195103_f_t0000000000_f000000000_0682_MVR_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751802444421_1751802835418_01_merged_seg1_final_level_max6_20250706195057_20250706195103_f_t0000000000_f000000000_0682_MVR_s000_640x480.png,accepted,1751802444421_1751802835418_01_merged_seg1_final_level_max6_20250706195057_20250706195103_f_t0000000000_f000000000,f,0682_MVR,0.649676,0.159981,3,"noticeable opaque heavy stains, on camera lens, out of focus foreground, subtle glare, background visible"
1751802444421_1751802835418_01_merged_seg1_final_level_max6_20250706195057_20250706195103_f_t0000002000_f000000050_0528_MVL_s000.png,1751802444421_1751802835418_01_merged_seg1_final_level_max6_20250706195057_20250706195103_f_t0000002000_f000000050_0528_MVL_s000_640x480.png,sd_scripts/lora/accepted_20260224_164715/original_512x512/1751802444421_1751802835418_01_merged_seg1_final_level_max6_20250706195057_20250706195103_f_t0000002000_f000000050_0528_MVL_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751802444421_1751802835418_01_merged_seg1_final_level_max6_20250706195057_20250706195103_f_t0000002000_f000000050_0528_MVL_s000_640x480.png,accepted,1751802444421_1751802835418_01_merged_seg1_final_level_max6_20250706195057_20250706195103_f_t0000002000_f000000050,f,0528_MVL,0.561534,0.163181,1,"noticeable transparent soiling layer, on camera lens, out of focus foreground, subtle glare, background visible"
1751802444421_1751802835418_01_merged_seg1_final_level_max6_20250706195057_20250706195103_f_t0000002000_f000000050_1396_RV_s000.png,1751802444421_1751802835418_01_merged_seg1_final_level_max6_20250706195057_20250706195103_f_t0000002000_f000000050_1396_RV_s000_640x480.png,sd_scripts/lora/accepted_20260224_164715/original_512x512/1751802444421_1751802835418_01_merged_seg1_final_level_max6_20250706195057_20250706195103_f_t0000002000_f000000050_1396_RV_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751802444421_1751802835418_01_merged_seg1_final_level_max6_20250706195057_20250706195103_f_t0000002000_f000000050_1396_RV_s000_640x480.png,accepted,1751802444421_1751802835418_01_merged_seg1_final_level_max6_20250706195057_20250706195103_f_t0000002000_f000000050,f,1396_RV,0.418099,0.278309,3,"noticeable opaque heavy stains, on camera lens, out of focus foreground, subtle glare, background visible"
1751802444421_1751802835418_01_merged_seg1_final_level_max6_20250706195057_20250706195103_f_t0000002000_f000000050_3870_MVL_s000.png,1751802444421_1751802835418_01_merged_seg1_final_level_max6_20250706195057_20250706195103_f_t0000002000_f000000050_3870_MVL_s000_640x480.png,sd_scripts/lora/accepted_20260224_164715/original_512x512/1751802444421_1751802835418_01_merged_seg1_final_level_max6_20250706195057_20250706195103_f_t0000002000_f000000050_3870_MVL_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751802444421_1751802835418_01_merged_seg1_final_level_max6_20250706195057_20250706195103_f_t0000002000_f000000050_3870_MVL_s000_640x480.png,accepted,1751802444421_1751802835418_01_merged_seg1_final_level_max6_20250706195057_20250706195103_f_t0000002000_f000000050,f,3870_MVL,0.002047,0.99691,1,"noticeable transparent soiling layer, on camera lens, out of focus foreground, subtle glare, background visible"
1751802444421_1751802835418_01_merged_seg1_final_level_max6_20250706195057_20250706195103_f_t0000002000_f000000050_4799_MVR_s000.png,1751802444421_1751802835418_01_merged_seg1_final_level_max6_20250706195057_20250706195103_f_t0000002000_f000000050_4799_MVR_s000_640x480.png,sd_scripts/lora/accepted_20260224_164715/original_512x512/1751802444421_1751802835418_01_merged_seg1_final_level_max6_20250706195057_20250706195103_f_t0000002000_f000000050_4799_MVR_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751802444421_1751802835418_01_merged_seg1_final_level_max6_20250706195057_20250706195103_f_t0000002000_f000000050_4799_MVR_s000_640x480.png,accepted,1751802444421_1751802835418_01_merged_seg1_final_level_max6_20250706195057_20250706195103_f_t0000002000_f000000050,f,4799_MVR,0.505284,0.269344,3,"noticeable opaque heavy stains, on camera lens, out of focus foreground, subtle glare, background visible"
1751802444421_1751802835418_01_merged_seg1_final_level_max6_20250706195057_20250706195103_f_t0000003000_f000000075_2744_MVR_s000.png,1751802444421_1751802835418_01_merged_seg1_final_level_max6_20250706195057_20250706195103_f_t0000003000_f000000075_2744_MVR_s000_640x480.png,sd_scripts/lora/accepted_20260224_164715/original_512x512/1751802444421_1751802835418_01_merged_seg1_final_level_max6_20250706195057_20250706195103_f_t0000003000_f000000075_2744_MVR_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751802444421_1751802835418_01_merged_seg1_final_level_max6_20250706195057_20250706195103_f_t0000003000_f000000075_2744_MVR_s000_640x480.png,accepted,1751802444421_1751802835418_01_merged_seg1_final_level_max6_20250706195057_20250706195103_f_t0000003000_f000000075,f,2744_MVR,0.029661,0.91214,2,"noticeable semi-transparent dirt smudge, on camera lens, out of focus foreground, subtle glare, background visible"
1751802444421_1751802835418_01_merged_seg1_final_level_max6_20250706195057_20250706195103_f_t0000003000_f000000075_3459_FV_s000.png,1751802444421_1751802835418_01_merged_seg1_final_level_max6_20250706195057_20250706195103_f_t0000003000_f000000075_3459_FV_s000_640x480.png,sd_scripts/lora/accepted_20260224_164715/original_512x512/1751802444421_1751802835418_01_merged_seg1_final_level_max6_20250706195057_20250706195103_f_t0000003000_f000000075_3459_FV_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751802444421_1751802835418_01_merged_seg1_final_level_max6_20250706195057_20250706195103_f_t0000003000_f000000075_3459_FV_s000_640x480.png,accepted,1751802444421_1751802835418_01_merged_seg1_final_level_max6_20250706195057_20250706195103_f_t0000003000_f000000075,f,3459_FV,0.000658,0.998047,2,"severe semi-transparent dirt smudge, on camera lens, out of focus foreground, subtle glare, background visible"
1751802444421_1751802835418_01_merged_seg2_final_level_max6_20250706195117_20250706195126_f_t0000006000_f000000150_4473_MVL_s000.png,1751802444421_1751802835418_01_merged_seg2_final_level_max6_20250706195117_20250706195126_f_t0000006000_f000000150_4473_MVL_s000_640x480.png,sd_scripts/lora/accepted_20260224_164715/original_512x512/1751802444421_1751802835418_01_merged_seg2_final_level_max6_20250706195117_20250706195126_f_t0000006000_f000000150_4473_MVL_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751802444421_1751802835418_01_merged_seg2_final_level_max6_20250706195117_20250706195126_f_t0000006000_f000000150_4473_MVL_s000_640x480.png,accepted,1751802444421_1751802835418_01_merged_seg2_final_level_max6_20250706195117_20250706195126_f_t0000006000_f000000150,f,4473_MVL,,1.0,3,"severe opaque heavy stains, on camera lens, out of focus foreground, subtle glare, background visible"
1751802444421_1751802835418_01_merged_seg2_final_level_max6_20250706195117_20250706195126_f_t0000007000_f000000175_2752_RV_s000.png,1751802444421_1751802835418_01_merged_seg2_final_level_max6_20250706195117_20250706195126_f_t0000007000_f000000175_2752_RV_s000_640x480.png,sd_scripts/lora/accepted_20260224_164715/original_512x512/1751802444421_1751802835418_01_merged_seg2_final_level_max6_20250706195117_20250706195126_f_t0000007000_f000000175_2752_RV_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751802444421_1751802835418_01_merged_seg2_final_level_max6_20250706195117_20250706195126_f_t0000007000_f000000175_2752_RV_s000_640x480.png,accepted,1751802444421_1751802835418_01_merged_seg2_final_level_max6_20250706195117_20250706195126_f_t0000007000_f000000175,f,2752_RV,0.024318,0.905994,2,"noticeable semi-transparent dirt smudge, on camera lens, out of focus foreground, subtle glare, background visible"
1751802492742_1751802722181_01_merged_seg1_final_level_max4_20250706194931_20250706195019_f_t0000028000_f000000700_2057_MVL_s000.png,1751802492742_1751802722181_01_merged_seg1_final_level_max4_20250706194931_20250706195019_f_t0000028000_f000000700_2057_MVL_s000_640x480.png,sd_scripts/lora/accepted_20260224_164715/original_512x512/1751802492742_1751802722181_01_merged_seg1_final_level_max4_20250706194931_20250706195019_f_t0000028000_f000000700_2057_MVL_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751802492742_1751802722181_01_merged_seg1_final_level_max4_20250706194931_20250706195019_f_t0000028000_f000000700_2057_MVL_s000_640x480.png,accepted,1751802492742_1751802722181_01_merged_seg1_final_level_max4_20250706194931_20250706195019_f_t0000028000_f000000700,f,2057_MVL,0.044218,0.812832,2,"noticeable semi-transparent dirt smudge, on camera lens, out of focus foreground, subtle glare, background visible"
1751802492742_1751802722181_01_merged_seg1_final_level_max4_20250706194931_20250706195019_f_t0000028000_f000000700_4533_RV_s000.png,1751802492742_1751802722181_01_merged_seg1_final_level_max4_20250706194931_20250706195019_f_t0000028000_f000000700_4533_RV_s000_640x480.png,sd_scripts/lora/accepted_20260224_164715/original_512x512/1751802492742_1751802722181_01_merged_seg1_final_level_max4_20250706194931_20250706195019_f_t0000028000_f000000700_4533_RV_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751802492742_1751802722181_01_merged_seg1_final_level_max4_20250706194931_20250706195019_f_t0000028000_f000000700_4533_RV_s000_640x480.png,accepted,1751802492742_1751802722181_01_merged_seg1_final_level_max4_20250706194931_20250706195019_f_t0000028000_f000000700,f,4533_RV,0.394711,0.338585,3,"noticeable opaque heavy stains, on camera lens, out of focus foreground, subtle glare, background visible"
1751803544177_1751803901535_01_merged_seg1_final_level_max6_20250706200744_20250706200748_f_t0000000000_f000000000_1009_RV_s000.png,1751803544177_1751803901535_01_merged_seg1_final_level_max6_20250706200744_20250706200748_f_t0000000000_f000000000_1009_RV_s000_640x480.png,sd_scripts/lora/accepted_20260224_164715/original_512x512/1751803544177_1751803901535_01_merged_seg1_final_level_max6_20250706200744_20250706200748_f_t0000000000_f000000000_1009_RV_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751803544177_1751803901535_01_merged_seg1_final_level_max6_20250706200744_20250706200748_f_t0000000000_f000000000_1009_RV_s000_640x480.png,accepted,1751803544177_1751803901535_01_merged_seg1_final_level_max6_20250706200744_20250706200748_f_t0000000000_f000000000,f,1009_RV,0.635404,0.126488,1,"noticeable transparent soiling layer, on camera lens, out of focus foreground, subtle glare, background visible"
1751805090960_1751805468458_01_merged_seg1_final_level_max5_20250706203531_20250706203536_f_t0000000000_f000000000_0662_RV_s000.png,1751805090960_1751805468458_01_merged_seg1_final_level_max5_20250706203531_20250706203536_f_t0000000000_f000000000_0662_RV_s000_640x480.png,sd_scripts/lora/accepted_20260224_164715/original_512x512/1751805090960_1751805468458_01_merged_seg1_final_level_max5_20250706203531_20250706203536_f_t0000000000_f000000000_0662_RV_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751805090960_1751805468458_01_merged_seg1_final_level_max5_20250706203531_20250706203536_f_t0000000000_f000000000_0662_RV_s000_640x480.png,accepted,1751805090960_1751805468458_01_merged_seg1_final_level_max5_20250706203531_20250706203536_f_t0000000000_f000000000,f,0662_RV,,1.0,3,"severe opaque heavy stains, on camera lens, out of focus foreground, subtle glare, background visible"
1751805090960_1751805468458_01_merged_seg1_final_level_max5_20250706203531_20250706203536_f_t0000000000_f000000000_2180_MVL_s000.png,1751805090960_1751805468458_01_merged_seg1_final_level_max5_20250706203531_20250706203536_f_t0000000000_f000000000_2180_MVL_s000_640x480.png,sd_scripts/lora/accepted_20260224_164715/original_512x512/1751805090960_1751805468458_01_merged_seg1_final_level_max5_20250706203531_20250706203536_f_t0000000000_f000000000_2180_MVL_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751805090960_1751805468458_01_merged_seg1_final_level_max5_20250706203531_20250706203536_f_t0000000000_f000000000_2180_MVL_s000_640x480.png,accepted,1751805090960_1751805468458_01_merged_seg1_final_level_max5_20250706203531_20250706203536_f_t0000000000_f000000000,f,2180_MVL,0.001849,0.997726,3,"severe opaque heavy stains, on camera lens, out of focus foreground, subtle glare, background visible"
1751805090960_1751805468458_01_merged_seg1_final_level_max5_20250706203531_20250706203536_f_t0000000000_f000000000_3392_RV_s000.png,1751805090960_1751805468458_01_merged_seg1_final_level_max5_20250706203531_20250706203536_f_t0000000000_f000000000_3392_RV_s000_640x480.png,sd_scripts/lora/accepted_20260224_164715/original_512x512/1751805090960_1751805468458_01_merged_seg1_final_level_max5_20250706203531_20250706203536_f_t0000000000_f000000000_3392_RV_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751805090960_1751805468458_01_merged_seg1_final_level_max5_20250706203531_20250706203536_f_t0000000000_f000000000_3392_RV_s000_640x480.png,accepted,1751805090960_1751805468458_01_merged_seg1_final_level_max5_20250706203531_20250706203536_f_t0000000000_f000000000,f,3392_RV,0.00131,0.99707,2,"severe semi-transparent dirt smudge, on camera lens, out of focus foreground, subtle glare, background visible"
1751805090960_1751805468458_01_merged_seg2_final_level_max6_20250706203533_20250706203547_f_t0000007000_f000000175_3067_FV_s000.png,1751805090960_1751805468458_01_merged_seg2_final_level_max6_20250706203533_20250706203547_f_t0000007000_f000000175_3067_FV_s000_640x480.png,sd_scripts/lora/accepted_20260224_164715/original_512x512/1751805090960_1751805468458_01_merged_seg2_final_level_max6_20250706203533_20250706203547_f_t0000007000_f000000175_3067_FV_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751805090960_1751805468458_01_merged_seg2_final_level_max6_20250706203533_20250706203547_f_t0000007000_f000000175_3067_FV_s000_640x480.png,accepted,1751805090960_1751805468458_01_merged_seg2_final_level_max6_20250706203533_20250706203547_f_t0000007000_f000000175,f,3067_FV,,1.0,2,"noticeable semi-transparent dirt smudge, on camera lens, out of focus foreground, subtle glare, background visible"
1751806655117_1751807033599_01_merged_seg1_final_level_max6_20250706205816_20250706205821_f_t0000000000_f000000000_4253_MVR_s000.png,1751806655117_1751807033599_01_merged_seg1_final_level_max6_20250706205816_20250706205821_f_t0000000000_f000000000_4253_MVR_s000_640x480.png,sd_scripts/lora/accepted_20260224_164715/original_512x512/1751806655117_1751807033599_01_merged_seg1_final_level_max6_20250706205816_20250706205821_f_t0000000000_f000000000_4253_MVR_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751806655117_1751807033599_01_merged_seg1_final_level_max6_20250706205816_20250706205821_f_t0000000000_f000000000_4253_MVR_s000_640x480.png,accepted,1751806655117_1751807033599_01_merged_seg1_final_level_max6_20250706205816_20250706205821_f_t0000000000_f000000000,f,4253_MVR,0.000153,0.99963,3,"severe opaque heavy stains, on camera lens, out of focus foreground, subtle glare, background visible"
1751806655117_1751807033599_01_merged_seg1_final_level_max6_20250706205816_20250706205821_f_t0000000000_f000000000_4976_FV_s000.png,1751806655117_1751807033599_01_merged_seg1_final_level_max6_20250706205816_20250706205821_f_t0000000000_f000000000_4976_FV_s000_640x480.png,sd_scripts/lora/accepted_20260224_164715/original_512x512/1751806655117_1751807033599_01_merged_seg1_final_level_max6_20250706205816_20250706205821_f_t0000000000_f000000000_4976_FV_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751806655117_1751807033599_01_merged_seg1_final_level_max6_20250706205816_20250706205821_f_t0000000000_f000000000_4976_FV_s000_640x480.png,accepted,1751806655117_1751807033599_01_merged_seg1_final_level_max6_20250706205816_20250706205821_f_t0000000000_f000000000,f,4976_FV,,1.0,3,"severe opaque heavy stains, on camera lens, out of focus foreground, subtle glare, background visible"
1751806655117_1751807033599_01_merged_seg1_final_level_max6_20250706205816_20250706205821_f_t0000002000_f000000050_2402_FV_s000.png,1751806655117_1751807033599_01_merged_seg1_final_level_max6_20250706205816_20250706205821_f_t0000002000_f000000050_2402_FV_s000_640x480.png,sd_scripts/lora/accepted_20260224_164715/original_512x512/1751806655117_1751807033599_01_merged_seg1_final_level_max6_20250706205816_20250706205821_f_t0000002000_f000000050_2402_FV_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751806655117_1751807033599_01_merged_seg1_final_level_max6_20250706205816_20250706205821_f_t0000002000_f000000050_2402_FV_s000_640x480.png,accepted,1751806655117_1751807033599_01_merged_seg1_final_level_max6_20250706205816_20250706205821_f_t0000002000_f000000050,f,2402_FV,0.001016,0.998047,2,"noticeable semi-transparent dirt smudge, on camera lens, out of focus foreground, subtle glare, background visible"
1751806655117_1751807033599_01_merged_seg1_final_level_max6_20250706205816_20250706205821_f_t0000002000_f000000050_2928_MVR_s000.png,1751806655117_1751807033599_01_merged_seg1_final_level_max6_20250706205816_20250706205821_f_t0000002000_f000000050_2928_MVR_s000_640x480.png,sd_scripts/lora/accepted_20260224_164715/original_512x512/1751806655117_1751807033599_01_merged_seg1_final_level_max6_20250706205816_20250706205821_f_t0000002000_f000000050_2928_MVR_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751806655117_1751807033599_01_merged_seg1_final_level_max6_20250706205816_20250706205821_f_t0000002000_f000000050_2928_MVR_s000_640x480.png,accepted,1751806655117_1751807033599_01_merged_seg1_final_level_max6_20250706205816_20250706205821_f_t0000002000_f000000050,f,2928_MVR,0.055071,0.886421,3,"severe opaque heavy stains, on camera lens, out of focus foreground, subtle glare, background visible"
1751806655117_1751807033599_01_merged_seg1_final_level_max6_20250706205816_20250706205821_f_t0000002000_f000000050_3743_RV_s000.png,1751806655117_1751807033599_01_merged_seg1_final_level_max6_20250706205816_20250706205821_f_t0000002000_f000000050_3743_RV_s000_640x480.png,sd_scripts/lora/accepted_20260224_164715/original_512x512/1751806655117_1751807033599_01_merged_seg1_final_level_max6_20250706205816_20250706205821_f_t0000002000_f000000050_3743_RV_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751806655117_1751807033599_01_merged_seg1_final_level_max6_20250706205816_20250706205821_f_t0000002000_f000000050_3743_RV_s000_640x480.png,accepted,1751806655117_1751807033599_01_merged_seg1_final_level_max6_20250706205816_20250706205821_f_t0000002000_f000000050,f,3743_RV,0.169459,0.602352,3,"noticeable opaque heavy stains, on camera lens, out of focus foreground, subtle glare, background visible"
1751806655117_1751807033599_01_merged_seg1_final_level_max6_20250706205816_20250706205821_f_t0000003000_f000000075_1846_MVL_s000.png,1751806655117_1751807033599_01_merged_seg1_final_level_max6_20250706205816_20250706205821_f_t0000003000_f000000075_1846_MVL_s000_640x480.png,sd_scripts/lora/accepted_20260224_164715/original_512x512/1751806655117_1751807033599_01_merged_seg1_final_level_max6_20250706205816_20250706205821_f_t0000003000_f000000075_1846_MVL_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751806655117_1751807033599_01_merged_seg1_final_level_max6_20250706205816_20250706205821_f_t0000003000_f000000075_1846_MVL_s000_640x480.png,accepted,1751806655117_1751807033599_01_merged_seg1_final_level_max6_20250706205816_20250706205821_f_t0000003000_f000000075,f,1846_MVL,0.043349,0.880638,2,"severe semi-transparent dirt smudge, on camera lens, out of focus foreground, subtle glare, background visible"
1751806655117_1751807033599_01_merged_seg1_final_level_max6_20250706205816_20250706205821_f_t0000003000_f000000075_2470_FV_s000.png,1751806655117_1751807033599_01_merged_seg1_final_level_max6_20250706205816_20250706205821_f_t0000003000_f000000075_2470_FV_s000_640x480.png,sd_scripts/lora/accepted_20260224_164715/original_512x512/1751806655117_1751807033599_01_merged_seg1_final_level_max6_20250706205816_20250706205821_f_t0000003000_f000000075_2470_FV_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751806655117_1751807033599_01_merged_seg1_final_level_max6_20250706205816_20250706205821_f_t0000003000_f000000075_2470_FV_s000_640x480.png,accepted,1751806655117_1751807033599_01_merged_seg1_final_level_max6_20250706205816_20250706205821_f_t0000003000_f000000075,f,2470_FV,0.072171,0.822601,2,"noticeable semi-transparent dirt smudge, on camera lens, out of focus foreground, subtle glare, background visible"
1751806655117_1751807033599_01_merged_seg1_final_level_max6_20250706205816_20250706205821_f_t0000003000_f000000075_2867_MVR_s000.png,1751806655117_1751807033599_01_merged_seg1_final_level_max6_20250706205816_20250706205821_f_t0000003000_f000000075_2867_MVR_s000_640x480.png,sd_scripts/lora/accepted_20260224_164715/original_512x512/1751806655117_1751807033599_01_merged_seg1_final_level_max6_20250706205816_20250706205821_f_t0000003000_f000000075_2867_MVR_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751806655117_1751807033599_01_merged_seg1_final_level_max6_20250706205816_20250706205821_f_t0000003000_f000000075_2867_MVR_s000_640x480.png,accepted,1751806655117_1751807033599_01_merged_seg1_final_level_max6_20250706205816_20250706205821_f_t0000003000_f000000075,f,2867_MVR,0.080942,0.840858,3,"severe opaque heavy stains, on camera lens, out of focus foreground, subtle glare, background visible"
1751807402008_1751807787632_01_merged_seg1_final_level_max4_20250706211557_20250706211618_f_t0000003000_f000000075_0420_RV_s000.png,1751807402008_1751807787632_01_merged_seg1_final_level_max4_20250706211557_20250706211618_f_t0000003000_f000000075_0420_RV_s000_640x480.png,sd_scripts/lora/accepted_20260224_164715/original_512x512/1751807402008_1751807787632_01_merged_seg1_final_level_max4_20250706211557_20250706211618_f_t0000003000_f000000075_0420_RV_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751807402008_1751807787632_01_merged_seg1_final_level_max4_20250706211557_20250706211618_f_t0000003000_f000000075_0420_RV_s000_640x480.png,accepted,1751807402008_1751807787632_01_merged_seg1_final_level_max4_20250706211557_20250706211618_f_t0000003000_f000000075,f,0420_RV,0.664905,0.135868,3,"noticeable opaque heavy stains, on camera lens, out of focus foreground, subtle glare, background visible"
1751807402008_1751807787632_01_merged_seg1_final_level_max4_20250706211557_20250706211618_f_t0000004000_f000000100_2401_FV_s000.png,1751807402008_1751807787632_01_merged_seg1_final_level_max4_20250706211557_20250706211618_f_t0000004000_f000000100_2401_FV_s000_640x480.png,sd_scripts/lora/accepted_20260224_164715/original_512x512/1751807402008_1751807787632_01_merged_seg1_final_level_max4_20250706211557_20250706211618_f_t0000004000_f000000100_2401_FV_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751807402008_1751807787632_01_merged_seg1_final_level_max4_20250706211557_20250706211618_f_t0000004000_f000000100_2401_FV_s000_640x480.png,accepted,1751807402008_1751807787632_01_merged_seg1_final_level_max4_20250706211557_20250706211618_f_t0000004000_f000000100,f,2401_FV,0.001353,0.998047,2,"noticeable semi-transparent dirt smudge, on camera lens, out of focus foreground, subtle glare, background visible"
1751807402008_1751807787632_01_merged_seg1_final_level_max4_20250706211557_20250706211618_f_t0000004000_f000000100_2998_RV_s000.png,1751807402008_1751807787632_01_merged_seg1_final_level_max4_20250706211557_20250706211618_f_t0000004000_f000000100_2998_RV_s000_640x480.png,sd_scripts/lora/accepted_20260224_164715/original_512x512/1751807402008_1751807787632_01_merged_seg1_final_level_max4_20250706211557_20250706211618_f_t0000004000_f000000100_2998_RV_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751807402008_1751807787632_01_merged_seg1_final_level_max4_20250706211557_20250706211618_f_t0000004000_f000000100_2998_RV_s000_640x480.png,accepted,1751807402008_1751807787632_01_merged_seg1_final_level_max4_20250706211557_20250706211618_f_t0000004000_f000000100,f,2998_RV,0.000969,0.999023,3,"severe opaque heavy stains, on camera lens, out of focus foreground, subtle glare, background visible"
1751807402008_1751807787632_01_merged_seg1_final_level_max4_20250706211557_20250706211618_f_t0000004000_f000000100_3523_MVR_s000.png,1751807402008_1751807787632_01_merged_seg1_final_level_max4_20250706211557_20250706211618_f_t0000004000_f000000100_3523_MVR_s000_640x480.png,sd_scripts/lora/accepted_20260224_164715/original_512x512/1751807402008_1751807787632_01_merged_seg1_final_level_max4_20250706211557_20250706211618_f_t0000004000_f000000100_3523_MVR_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751807402008_1751807787632_01_merged_seg1_final_level_max4_20250706211557_20250706211618_f_t0000004000_f000000100_3523_MVR_s000_640x480.png,accepted,1751807402008_1751807787632_01_merged_seg1_final_level_max4_20250706211557_20250706211618_f_t0000004000_f000000100,f,3523_MVR,0.131104,0.5606,3,"noticeable opaque heavy stains, on camera lens, out of focus foreground, subtle glare, background visible"
1751807402008_1751807787632_01_merged_seg1_final_level_max4_20250706211557_20250706211618_f_t0000004000_f000000100_4432_FV_s000.png,1751807402008_1751807787632_01_merged_seg1_final_level_max4_20250706211557_20250706211618_f_t0000004000_f000000100_4432_FV_s000_640x480.png,sd_scripts/lora/accepted_20260224_164715/original_512x512/1751807402008_1751807787632_01_merged_seg1_final_level_max4_20250706211557_20250706211618_f_t0000004000_f000000100_4432_FV_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751807402008_1751807787632_01_merged_seg1_final_level_max4_20250706211557_20250706211618_f_t0000004000_f000000100_4432_FV_s000_640x480.png,accepted,1751807402008_1751807787632_01_merged_seg1_final_level_max4_20250706211557_20250706211618_f_t0000004000_f000000100,f,4432_FV,0.342674,0.353935,3,"noticeable opaque heavy stains, on camera lens, out of focus foreground, subtle glare, background visible"
1751807402008_1751807787632_01_merged_seg1_final_level_max4_20250706211557_20250706211618_f_t0000006000_f000000150_3665_MVL_s000.png,1751807402008_1751807787632_01_merged_seg1_final_level_max4_20250706211557_20250706211618_f_t0000006000_f000000150_3665_MVL_s000_640x480.png,sd_scripts/lora/accepted_20260224_164715/original_512x512/1751807402008_1751807787632_01_merged_seg1_final_level_max4_20250706211557_20250706211618_f_t0000006000_f000000150_3665_MVL_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751807402008_1751807787632_01_merged_seg1_final_level_max4_20250706211557_20250706211618_f_t0000006000_f000000150_3665_MVL_s000_640x480.png,accepted,1751807402008_1751807787632_01_merged_seg1_final_level_max4_20250706211557_20250706211618_f_t0000006000_f000000150,f,3665_MVL,0.000727,0.999027,2,"noticeable semi-transparent dirt smudge, on camera lens, out of focus foreground, subtle glare, background visible"
1751807402008_1751807787632_01_merged_seg1_final_level_max4_20250706211557_20250706211618_f_t0000006000_f000000150_4006_RV_s000.png,1751807402008_1751807787632_01_merged_seg1_final_level_max4_20250706211557_20250706211618_f_t0000006000_f000000150_4006_RV_s000_640x480.png,sd_scripts/lora/accepted_20260224_164715/original_512x512/1751807402008_1751807787632_01_merged_seg1_final_level_max4_20250706211557_20250706211618_f_t0000006000_f000000150_4006_RV_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751807402008_1751807787632_01_merged_seg1_final_level_max4_20250706211557_20250706211618_f_t0000006000_f000000150_4006_RV_s000_640x480.png,accepted,1751807402008_1751807787632_01_merged_seg1_final_level_max4_20250706211557_20250706211618_f_t0000006000_f000000150,f,4006_RV,0.418989,0.31995,3,"noticeable opaque heavy stains, on camera lens, out of focus foreground, subtle glare, background visible"
